time,bid,ask,mid_price,inventory,executed price,pnl
33,1.2782653208373516,1.0782653208373518,1.1482561410848626,4,1.2782653208373516,-5.371911501241086
34,1.2982561410848625,0.9982561410848627,1.0989923680599631,3,0.9982561410848627,-4.373655360156223
35,1.198992368059963,0.9989923680599632,1.1154774537191663,3,,-4.373655360156223
36,1.2154774537191662,1.0154774537191664,1.1359939915817998,3,,-4.373655360156223
37,1.2359939915818,1.0359939915817997,1.1318855691356338,2,1.0359939915817997,-3.3376613685744236
38,1.1818855691356338,1.0818855691356337,1.138759688730923,2,,-3.3376613685744236
39,1.188759688730923,1.088759688730923,1.1002126960845204,1,1.088759688730923,-2.2489016798435006
40,1.1002126960845204,1.1002126960845204,1.1170529922635677,0,1.1002126960845204,-1.1486889837589802
41,1.0670529922635676,1.1670529922635677,1.1235766029116865,1,1.0670529922635676,-2.2157419760225476
42,1.1235766029116865,1.1235766029116865,1.150076488653289,2,1.1235766029116865,-3.3393185789342343
43,1.200076488653289,1.100076488653289,1.1554344287190885,3,1.200076488653289,-4.539395067587524
44,1.2554344287190884,1.0554344287190887,1.16135514479363,4,1.2554344287190884,-5.794829496306612
45,1.3113551447936298,1.01135514479363,1.1144369282504238,4,,-5.794829496306612
46,1.2644369282504238,0.9644369282504239,1.10810866717366,3,0.9644369282504239,-4.830392568056188
47,1.20810866717366,1.0081086671736599,1.0989615315461236,3,,-4.830392568056188
48,1.1989615315461237,0.9989615315461237,1.1343018388729402,2,0.9989615315461237,-3.831431036510064
49,1.1843018388729403,1.0843018388729402,1.0901321130418469,1,1.0843018388729402,-2.7471291976371237
50,1.0901321130418469,1.0901321130418469,1.0682705022440466,0,1.0901321130418469,-1.6569970845952768
51,1.0182705022440466,1.1182705022440467,1.084462153716736,0,,-1.6569970845952768
52,1.034462153716736,1.134462153716736,1.090165368950864,-1,1.134462153716736,-0.5225349308785407
53,0.9901653689508638,1.190165368950864,1.1065967229836027,-1,,-0.5225349308785407
54,1.0065967229836026,1.2065967229836028,1.0972354091276098,-1,,-0.5225349308785407
55,0.9972354091276097,1.1972354091276098,1.0639327011183801,-1,,-0.5225349308785407
56,0.96393270111838,1.1639327011183802,1.0162039084317662,-1,,-0.5225349308785407
57,0.9162039084317661,1.1162039084317663,1.0384398434914113,-2,1.1162039084317663,0.5936689775532256
58,0.8884398434914113,1.1884398434914114,1.03462756651655,-2,,0.5936689775532256
59,0.8846275665165501,1.1846275665165502,1.0347320440268863,-2,,0.5936689775532256
60,0.8847320440268863,1.1847320440268865,0.9999632542982032,-2,,0.5936689775532256
61,0.8499632542982032,1.1499632542982032,0.9945788818556063,-2,,0.5936689775532256
62,0.8445788818556063,1.1445788818556064,0.9826810044652545,-2,,0.5936689775532256
63,0.8326810044652545,1.1326810044652547,0.9957092637771434,-2,,0.5936689775532256
64,0.8457092637771434,1.1457092637771435,0.9818905248324825,-2,,0.5936689775532256
65,0.8318905248324825,1.1318905248324826,0.9436911150445341,-2,,0.5936689775532256
66,0.793691115044534,1.093691115044534,0.9898808814994855,-2,,0.5936689775532256
67,0.8398808814994855,1.1398808814994856,1.0098515948805604,-2,,0.5936689775532256
68,0.8598515948805604,1.1598515948805606,0.9864385910265123,-2,,0.5936689775532256
69,0.8364385910265123,1.1364385910265125,1.0143136814230918,-2,,0.5936689775532256
70,0.8643136814230917,1.1643136814230919,1.0360027003389913,-2,,0.5936689775532256
71,0.8860027003389913,1.1860027003389915,1.0132268565235072,-2,,0.5936689775532256
72,0.8632268565235072,1.1632268565235073,0.9728659527388571,-2,,0.5936689775532256
73,0.8228659527388571,1.1228659527388571,0.9684435817222182,-2,,0.5936689775532256
74,0.8184435817222182,1.1184435817222182,0.9386799182017412,-2,,0.5936689775532256
75,0.7886799182017412,1.0886799182017413,0.9466018750959309,-2,,0.5936689775532256
76,0.7966018750959308,1.096601875095931,0.914279153389854,-2,,0.5936689775532256
77,0.764279153389854,1.0642791533898541,0.940131106373375,-2,,0.5936689775532256
78,0.790131106373375,1.0901311063733752,0.9620774019684687,-2,,0.5936689775532256
79,0.8120774019684687,1.1120774019684687,0.9748082860387131,-2,,0.5936689775532256
80,0.824808286038713,1.1248082860387132,0.9832180829299866,-2,,0.5936689775532256
81,0.8332180829299866,1.1332180829299867,0.9416625150439755,-2,,0.5936689775532256
82,0.7916625150439754,1.0916625150439756,0.9332432552610365,-2,,0.5936689775532256
83,0.7832432552610364,1.0832432552610365,0.9326423371854884,-2,,0.5936689775532256
84,0.7826423371854884,1.0826423371854885,0.9156284584187669,-2,,0.5936689775532256
85,0.7656284584187669,1.065628458418767,0.8759687551910221,-2,,0.5936689775532256
86,0.7259687551910221,1.0259687551910222,0.8847332124087933,-2,,0.5936689775532256
87,0.7347332124087933,1.0347332124087933,0.927245224246473,-2,,0.5936689775532256
88,0.777245224246473,1.0772452242464732,0.9353513382165125,-2,,0.5936689775532256
89,0.7853513382165125,1.0853513382165125,0.9444428873646542,-2,,0.5936689775532256
90,0.7944428873646542,1.0944428873646543,0.8967232744676239,-2,,0.5936689775532256
91,0.7467232744676239,1.046723274467624,0.8949536181619139,-2,,0.5936689775532256
92,0.7449536181619139,1.044953618161914,0.9232271408869425,-2,,0.5936689775532256
93,0.7732271408869424,1.0732271408869425,0.9218929739707585,-2,,0.5936689775532256
94,0.7718929739707585,1.0718929739707586,0.9209636734062107,-2,,0.5936689775532256
95,0.7709636734062106,1.0709636734062107,0.9281364786438182,-2,,0.5936689775532256
96,0.7781364786438182,1.0781364786438183,0.9254854187495136,-2,,0.5936689775532256
97,0.7754854187495136,1.0754854187495138,0.9086423184837689,-2,,0.5936689775532256
98,0.7586423184837688,1.058642318483769,0.9107095587309226,-2,,0.5936689775532256
99,0.7607095587309226,1.0607095587309228,0.8628707667189557,-2,,0.5936689775532256
100,0.7128707667189557,1.0128707667189558,0.8954999591383914,-2,,0.5936689775532256
101,0.7454999591383914,1.0454999591383916,0.8595248680382525,-2,,0.5936689775532256
102,0.7095248680382524,1.0095248680382525,0.8649284823921574,-2,,0.5936689775532256
103,0.7149284823921573,1.0149284823921574,0.8821524916961385,-2,,0.5936689775532256
104,0.7321524916961385,1.0321524916961387,0.8602758700800394,-2,,0.5936689775532256
105,0.7102758700800393,1.0102758700800394,0.8829753315087276,-2,,0.5936689775532256
106,0.7329753315087276,1.0329753315087278,0.9098400807004934,-2,,0.5936689775532256
107,0.7598400807004934,1.0598400807004935,0.9514412652142542,-2,,0.5936689775532256
108,0.8014412652142542,1.1014412652142542,0.9244626643037422,-2,,0.5936689775532256
109,0.7744626643037422,1.0744626643037423,0.9299479112428906,-2,,0.5936689775532256
110,0.7799479112428905,1.0799479112428907,0.9170401396291344,-2,,0.5936689775532256
111,0.7670401396291344,1.0670401396291345,0.9478652868355646,-2,,0.5936689775532256
112,0.7978652868355646,1.0978652868355647,0.9295791761178361,-2,,0.5936689775532256
113,0.7795791761178361,1.0795791761178362,0.908670959931848,-2,,0.5936689775532256
114,0.758670959931848,1.058670959931848,0.9101766728550195,-2,,0.5936689775532256
115,0.7601766728550194,1.0601766728550195,0.9537810298599158,-2,,0.5936689775532256
116,0.8037810298599157,1.1037810298599158,0.9202418116181176,-2,,0.5936689775532256
117,0.7702418116181176,1.0702418116181176,0.9137515176184213,-2,,0.5936689775532256
118,0.7637515176184213,1.0637515176184213,0.962989074024005,-2,,0.5936689775532256
119,0.812989074024005,1.1129890740240052,0.9878498759697,-2,,0.5936689775532256
120,0.8378498759697,1.1378498759697,1.0269291250575525,-2,,0.5936689775532256
121,0.8769291250575525,1.1769291250575526,1.0288149610961974,-2,,0.5936689775532256
122,0.8788149610961974,1.1788149610961975,1.0104078662792768,-2,,0.5936689775532256
123,0.8604078662792768,1.160407866279277,1.0265739925960529,-2,,0.5936689775532256
124,0.8765739925960528,1.176573992596053,1.013939765483424,-2,,0.5936689775532256
125,0.8639397654834239,1.163939765483424,1.0386187266183264,-2,,0.5936689775532256
126,0.8886187266183264,1.1886187266183266,1.0148647782106128,-2,,0.5936689775532256
127,0.8648647782106128,1.164864778210613,0.9889618357111813,-2,,0.5936689775532256
128,0.8389618357111813,1.1389618357111815,0.95123762895233,-2,,0.5936689775532256
129,0.80123762895233,1.10123762895233,0.9165660606147794,-2,,0.5936689775532256
130,0.7665660606147794,1.0665660606147795,0.8844928914305533,-2,,0.5936689775532256
131,0.7344928914305533,1.0344928914305533,0.9219490955142997,-2,,0.5936689775532256
132,0.7719490955142997,1.0719490955142998,0.891592562085757,-2,,0.5936689775532256
133,0.741592562085757,1.0415925620857571,0.9193330459098747,-2,,0.5936689775532256
134,0.7693330459098747,1.0693330459098749,0.9665156885159715,-2,,0.5936689775532256
135,0.8165156885159714,1.1165156885159715,0.9309054387710965,-2,,0.5936689775532256
136,0.7809054387710965,1.0809054387710966,0.8822990675419167,-2,,0.5936689775532256
137,0.7322990675419166,1.0322990675419168,0.8454812893205688,-2,,0.5936689775532256
138,0.6954812893205687,0.9954812893205688,0.8632471566818545,-2,,0.5936689775532256
139,0.7132471566818545,1.0132471566818546,0.8638801498439178,-2,,0.5936689775532256
140,0.7138801498439178,1.0138801498439178,0.8833063934082065,-2,,0.5936689775532256
141,0.7333063934082065,1.0333063934082065,0.8532839585742122,-2,,0.5936689775532256
142,0.7032839585742122,1.0032839585742124,0.8836964111924385,-2,,0.5936689775532256
143,0.7336964111924384,1.0336964111924385,0.9075948115839927,-2,,0.5936689775532256
144,0.7575948115839927,1.0575948115839928,0.8707005867397241,-2,,0.5936689775532256
145,0.720700586739724,1.020700586739724,0.9134568418403748,-2,,0.5936689775532256
146,0.7634568418403748,1.063456841840375,0.9032146612228689,-2,,0.5936689775532256
147,0.7532146612228688,1.053214661222869,0.9020730657580222,-2,,0.5936689775532256
148,0.7520730657580221,1.0520730657580222,0.9183594870343804,-2,,0.5936689775532256
149,0.7683594870343804,1.0683594870343804,0.8970041097225859,-2,,0.5936689775532256
150,0.7470041097225859,1.047004109722586,0.9394849526537886,-2,,0.5936689775532256
151,0.7894849526537886,1.0894849526537886,0.9450047568864711,-2,,0.5936689775532256
152,0.7950047568864711,1.0950047568864711,0.9584022680545796,-2,,0.5936689775532256
153,0.8084022680545796,1.1084022680545798,0.9224362277609709,-2,,0.5936689775532256
154,0.7724362277609709,1.072436227760971,0.9143476596926012,-2,,0.5936689775532256
155,0.7643476596926012,1.0643476596926014,0.9239519150160385,-2,,0.5936689775532256
156,0.7739519150160384,1.0739519150160386,0.9672542371760596,-2,,0.5936689775532256
157,0.8172542371760596,1.1172542371760597,0.9639923973315888,-2,,0.5936689775532256
158,0.8139923973315888,1.1139923973315888,0.9924687422568076,-2,,0.5936689775532256
159,0.8424687422568076,1.1424687422568076,0.9533831419333811,-2,,0.5936689775532256
160,0.8033831419333811,1.1033831419333813,0.9863260034216548,-2,,0.5936689775532256
161,0.8363260034216548,1.136326003421655,0.9595900776182982,-2,,0.5936689775532256
162,0.8095900776182982,1.1095900776182983,0.9626670366782035,-2,,0.5936689775532256
163,0.8126670366782035,1.1126670366782037,0.9994409320558046,-2,,0.5936689775532256
164,0.8494409320558046,1.1494409320558048,1.0097516477896773,-2,,0.5936689775532256
165,0.8597516477896773,1.1597516477896774,0.9971700521303956,-2,,0.5936689775532256
166,0.8471700521303955,1.1471700521303956,0.9897582607677465,-2,,0.5936689775532256
167,0.8397582607677465,1.1397582607677466,1.026507323942979,-2,,0.5936689775532256
168,0.8765073239429789,1.176507323942979,1.021897012150609,-2,,0.5936689775532256
169,0.871897012150609,1.1718970121506092,0.9955632484503671,-2,,0.5936689775532256
170,0.8455632484503671,1.1455632484503673,1.0201646764747119,-2,,0.5936689775532256
171,0.8701646764747119,1.170164676474712,0.9806924844601244,-2,,0.5936689775532256
172,0.8306924844601243,1.1306924844601245,0.9373483701556422,-2,,0.5936689775532256
173,0.7873483701556422,1.0873483701556423,0.901965694574912,-2,,0.5936689775532256
174,0.751965694574912,1.051965694574912,0.9344321136205462,-2,,0.5936689775532256
175,0.7844321136205462,1.0844321136205464,0.8988193069176605,-2,,0.5936689775532256
176,0.7488193069176605,1.0488193069176606,0.9409163541664056,-2,,0.5936689775532256
177,0.7909163541664056,1.0909163541664058,0.9193883624001992,-2,,0.5936689775532256
178,0.7693883624001991,1.0693883624001992,0.884749701919405,-2,,0.5936689775532256
179,0.734749701919405,1.0347497019194052,0.8368645035530491,-2,,0.5936689775532256
180,0.6868645035530491,0.9868645035530491,0.7924040444694751,-2,,0.5936689775532256
181,0.6424040444694751,0.9424040444694751,0.7477422377321926,-2,,0.5936689775532256
182,0.5977422377321926,0.8977422377321926,0.7568566193432897,-2,,0.5936689775532256
183,0.6068566193432897,0.9068566193432898,0.7462196650264925,-2,,0.5936689775532256
184,0.5962196650264925,0.8962196650264925,0.7280187747216974,-2,,0.5936689775532256
185,0.5780187747216974,0.8780187747216974,0.7655192689451582,-2,,0.5936689775532256
186,0.6155192689451582,0.9155192689451582,0.8006324316273788,-2,,0.5936689775532256
187,0.6506324316273788,0.9506324316273789,0.7687822725870312,-2,,0.5936689775532256
188,0.6187822725870312,0.9187822725870313,0.7424567596974708,-2,,0.5936689775532256
189,0.5924567596974708,0.8924567596974708,0.7495800248717481,-2,,0.5936689775532256
190,0.5995800248717481,0.8995800248717482,0.7412062674420674,-2,,0.5936689775532256
191,0.5912062674420674,0.8912062674420674,0.7285676812880246,-2,,0.5936689775532256
192,0.5785676812880246,0.8785676812880246,0.7309429761597883,-2,,0.5936689775532256
193,0.5809429761597883,0.8809429761597883,0.7642888315386442,-2,,0.5936689775532256
194,0.6142888315386442,0.9142888315386443,0.7194850181851546,-2,,0.5936689775532256
195,0.5694850181851546,0.8694850181851547,0.6793963323431422,-2,,0.5936689775532256
196,0.5293963323431422,0.8293963323431423,0.7137538275029175,-2,,0.5936689775532256
197,0.5637538275029175,0.8637538275029175,0.7617108955615768,-2,,0.5936689775532256
198,0.6117108955615768,0.9117108955615768,0.7919134835889361,-2,,0.5936689775532256
199,0.6419134835889361,0.9419134835889361,0.8061618111884908,-2,,0.5936689775532256
200,0.6561618111884908,0.9561618111884909,0.8340614466463038,-2,,0.5936689775532256
201,0.6840614466463038,0.9840614466463038,0.8376682502410675,-2,,0.5936689775532256
202,0.6876682502410675,0.9876682502410675,0.839090537260109,-2,,0.5936689775532256
203,0.6890905372601089,0.989090537260109,0.8353704738194605,-2,,0.5936689775532256
204,0.6853704738194605,0.9853704738194605,0.8238794234294958,-2,,0.5936689775532256
205,0.6738794234294958,0.9738794234294958,0.8005257551795805,-2,,0.5936689775532256
206,0.6505257551795804,0.9505257551795805,0.7645025962749762,-2,,0.5936689775532256
207,0.6145025962749762,0.9145025962749762,0.7561915331344646,-2,,0.5936689775532256
208,0.6061915331344646,0.9061915331344647,0.729448527187352,-2,,0.5936689775532256
209,0.579448527187352,0.879448527187352,0.7160877721699768,-2,,0.5936689775532256
210,0.5660877721699767,0.8660877721699768,0.6988373286112313,-2,,0.5936689775532256
211,0.5488373286112312,0.8488373286112313,0.7174116631568258,-2,,0.5936689775532256
212,0.5674116631568258,0.8674116631568258,0.6970993106139544,-2,,0.5936689775532256
213,0.5470993106139543,0.8470993106139544,0.7387341125677721,-2,,0.5936689775532256
214,0.5887341125677721,0.8887341125677721,0.7368251553977799,-2,,0.5936689775532256
215,0.5868251553977799,0.88682515539778,0.7403686343807803,-2,,0.5936689775532256
216,0.5903686343807802,0.8903686343807803,0.7752246832581428,-2,,0.5936689775532256
217,0.6252246832581427,0.9252246832581428,0.8056638660528505,-2,,0.5936689775532256
218,0.6556638660528504,0.9556638660528505,0.8089360936594244,-2,,0.5936689775532256
219,0.6589360936594244,0.9589360936594244,0.7877516550776706,-2,,0.5936689775532256
220,0.6377516550776706,0.9377516550776707,0.8112409713086998,-2,,0.5936689775532256
221,0.6612409713086997,0.9612409713086998,0.8307207841905496,-2,,0.5936689775532256
222,0.6807207841905496,0.9807207841905496,0.866792691023139,-2,,0.5936689775532256
223,0.716792691023139,1.016792691023139,0.878230665077331,-2,,0.5936689775532256
224,0.728230665077331,1.0282306650773312,0.8377402399003245,-2,,0.5936689775532256
225,0.6877402399003245,0.9877402399003246,0.7961895617826765,-2,,0.5936689775532256
226,0.6461895617826765,0.9461895617826765,0.8397835440527391,-2,,0.5936689775532256
227,0.6897835440527391,0.9897835440527392,0.8856715686436472,-2,,0.5936689775532256
228,0.7356715686436471,1.0356715686436473,0.9157599862521568,-2,,0.5936689775532256
229,0.7657599862521568,1.065759986252157,0.9440223967151116,-2,,0.5936689775532256
230,0.7940223967151115,1.0940223967151117,0.9735338806134202,-2,,0.5936689775532256
231,0.8235338806134201,1.1235338806134203,0.9488722159973388,-2,,0.5936689775532256
232,0.7988722159973388,1.098872215997339,0.9578798055331698,-2,,0.5936689775532256
233,0.8078798055331697,1.1078798055331698,0.9694963755355819,-2,,0.5936689775532256
234,0.8194963755355819,1.119496375535582,0.9366255059448607,-2,,0.5936689775532256
235,0.7866255059448607,1.0866255059448608,0.9438685573482457,-2,,0.5936689775532256
236,0.7938685573482457,1.0938685573482458,0.9404670726463684,-2,,0.5936689775532256
237,0.7904670726463684,1.0904670726463686,0.9668594116470273,-2,,0.5936689775532256
238,0.8168594116470272,1.1168594116470274,0.996783883298234,-2,,0.5936689775532256
239,0.846783883298234,1.146783883298234,1.0067432274504953,-2,,0.5936689775532256
240,0.8567432274504952,1.1567432274504954,1.0498668510195055,-2,,0.5936689775532256
241,0.8998668510195055,1.1998668510195056,1.0115772076095166,-2,,0.5936689775532256
242,0.8615772076095166,1.1615772076095168,0.9703481088005935,-2,,0.5936689775532256
243,0.8203481088005935,1.1203481088005935,0.9622089388796314,-2,,0.5936689775532256
244,0.8122089388796314,1.1122089388796315,0.9896410804938157,-2,,0.5936689775532256
245,0.8396410804938157,1.1396410804938157,0.9730048563266396,-2,,0.5936689775532256
246,0.8230048563266396,1.1230048563266397,1.012841511062793,-2,,0.5936689775532256
247,0.862841511062793,1.1628415110627932,0.9898950051538107,-2,,0.5936689775532256
248,0.8398950051538107,1.1398950051538108,0.9763142069310161,-2,,0.5936689775532256
249,0.8263142069310161,1.1263142069310161,0.9420753717935161,-2,,0.5936689775532256
250,0.7920753717935161,1.092075371793516,0.9068537090477352,-2,,0.5936689775532256
251,0.7568537090477352,1.0568537090477352,0.9006441127676106,-2,,0.5936689775532256
252,0.7506441127676106,1.0506441127676107,0.8889760950453516,-2,,0.5936689775532256
253,0.7389760950453516,1.0389760950453517,0.8942754015706416,-2,,0.5936689775532256
254,0.7442754015706415,1.0442754015706417,0.9378894002544877,-2,,0.5936689775532256
255,0.7878894002544877,1.0878894002544879,0.9358263566669418,-2,,0.5936689775532256
256,0.7858263566669418,1.085826356666942,0.9234623040150244,-2,,0.5936689775532256
257,0.7734623040150244,1.0734623040150244,0.9452383276153887,-2,,0.5936689775532256
258,0.7952383276153887,1.0952383276153888,0.9903577936157728,-2,,0.5936689775532256
259,0.8403577936157728,1.140357793615773,1.0254111615348511,-2,,0.5936689775532256
260,0.8754111615348511,1.1754111615348513,1.039118549933972,-2,,0.5936689775532256
261,0.8891185499339719,1.189118549933972,1.047944349930894,-2,,0.5936689775532256
262,0.897944349930894,1.1979443499308942,1.0665539864414388,-2,,0.5936689775532256
263,0.9165539864414388,1.216553986441439,1.0619857826256136,-2,,0.5936689775532256
264,0.9119857826256136,1.2119857826256137,1.0945257337452456,-2,,0.5936689775532256
265,0.9445257337452456,1.2445257337452458,1.0903805419251007,-2,,0.5936689775532256
266,0.9403805419251007,1.2403805419251008,1.08461195463189,-2,,0.5936689775532256
267,0.93461195463189,1.23461195463189,1.1264561441834453,-2,,0.5936689775532256
268,0.9764561441834453,1.2764561441834454,1.154585547726597,-2,,0.5936689775532256
269,1.0045855477265968,1.304585547726597,1.2042890135103543,-2,,0.5936689775532256
270,1.0542890135103542,1.3542890135103545,1.2422090159411288,-2,,0.5936689775532256
271,1.0922090159411286,1.392209015941129,1.2758986739072227,-2,,0.5936689775532256
272,1.1258986739072225,1.4258986739072228,1.2365406270943609,-2,,0.5936689775532256
273,1.0865406270943607,1.386540627094361,1.2531091007050146,-2,,0.5936689775532256
274,1.1031091007050144,1.4031091007050147,1.2681216022608943,-2,,0.5936689775532256
275,1.1181216022608942,1.4181216022608945,1.3078249421505568,-2,,0.5936689775532256
276,1.1578249421505566,1.457824942150557,1.2607248924710037,-2,,0.5936689775532256
277,1.1107248924710036,1.4107248924710039,1.2250270799876672,-2,,0.5936689775532256
278,1.0750270799876671,1.3750270799876674,1.252703874056889,-2,,0.5936689775532256
279,1.1027038740568889,1.4027038740568891,1.2937676967699776,-2,,0.5936689775532256
280,1.1437676967699775,1.4437676967699777,1.3093946007027266,-2,,0.5936689775532256
281,1.1593946007027265,1.4593946007027268,1.2599375841155966,-2,,0.5936689775532256
282,1.1099375841155965,1.4099375841155968,1.2151033758170366,-2,,0.5936689775532256
283,1.0651033758170365,1.3651033758170368,1.245251556902978,-2,,0.5936689775532256
284,1.095251556902978,1.3952515569029782,1.219106838965717,-2,,0.5936689775532256
285,1.0691068389657168,1.369106838965717,1.174830032981043,-2,,0.5936689775532256
286,1.024830032981043,1.3248300329810432,1.2049264183452106,-2,,0.5936689775532256
287,1.0549264183452105,1.3549264183452108,1.2321372582556487,-2,,0.5936689775532256
288,1.0821372582556485,1.3821372582556488,1.2519493366535124,-2,,0.5936689775532256
289,1.1019493366535122,1.4019493366535125,1.205964466608219,-2,,0.5936689775532256
290,1.0559644666082189,1.3559644666082191,1.1761426776801245,-2,,0.5936689775532256
291,1.0261426776801243,1.3261426776801246,1.176595776699423,-2,,0.5936689775532256
292,1.026595776699423,1.3265957766994232,1.2011145895323074,-2,,0.5936689775532256
293,1.0511145895323073,1.3511145895323076,1.2362276995085009,-2,,0.5936689775532256
294,1.0862276995085007,1.386227699508501,1.20174899875261,-2,,0.5936689775532256
295,1.0517489987526099,1.3517489987526101,1.1710531478395003,-2,,0.5936689775532256
296,1.0210531478395002,1.3210531478395005,1.1481290229712804,-2,,0.5936689775532256
297,0.9981290229712804,1.2981290229712805,1.1961495014611485,-2,,0.5936689775532256
298,1.0461495014611484,1.3461495014611486,1.2073038620588554,-2,,0.5936689775532256
299,1.0573038620588553,1.3573038620588556,1.2189347590516086,-2,,0.5936689775532256
300,1.0689347590516085,1.3689347590516088,1.1731698142096254,-2,,0.5936689775532256
301,1.0231698142096253,1.3231698142096255,1.1941276427196874,-2,,0.5936689775532256
302,1.0441276427196873,1.3441276427196875,1.1614404273619376,-2,,0.5936689775532256
303,1.0114404273619375,1.3114404273619378,1.1297937502499695,-2,,0.5936689775532256
304,0.9797937502499695,1.2797937502499697,1.1777964682053887,-2,,0.5936689775532256
305,1.0277964682053886,1.3277964682053889,1.2062045630395295,-2,,0.5936689775532256
306,1.0562045630395294,1.3562045630395296,1.2198453972503072,-2,,0.5936689775532256
307,1.069845397250307,1.3698453972503073,1.1843584227168122,-2,,0.5936689775532256
308,1.034358422716812,1.3343584227168124,1.2289608680726218,-2,,0.5936689775532256
309,1.0789608680726217,1.378960868072622,1.236762589653376,-2,,0.5936689775532256
310,1.086762589653376,1.3867625896533762,1.2567401841122827,-2,,0.5936689775532256
311,1.1067401841122826,1.4067401841122829,1.3007996250818346,-2,,0.5936689775532256
312,1.1507996250818344,1.4507996250818347,1.2656435240738404,-2,,0.5936689775532256
313,1.1156435240738403,1.4156435240738405,1.256046963147917,-2,,0.5936689775532256
314,1.1060469631479168,1.406046963147917,1.2534638360961787,-2,,0.5936689775532256
315,1.1034638360961786,1.4034638360961789,1.2168732970834553,-2,,0.5936689775532256
316,1.0668732970834551,1.3668732970834554,1.194680851661581,-2,,0.5936689775532256
317,1.0446808516615809,1.3446808516615811,1.187471173029716,-2,,0.5936689775532256
318,1.037471173029716,1.3374711730297162,1.1985699277333788,-2,,0.5936689775532256
319,1.0485699277333786,1.348569927733379,1.189751017391936,-2,,0.5936689775532256
320,1.0397510173919358,1.339751017391936,1.1806293283348057,-2,,0.5936689775532256
321,1.0306293283348056,1.3306293283348058,1.1894599531757066,-2,,0.5936689775532256
322,1.0394599531757065,1.3394599531757068,1.1711640443074305,-2,,0.5936689775532256
323,1.0211640443074304,1.3211640443074306,1.1630040487231166,-2,,0.5936689775532256
324,1.0130040487231164,1.3130040487231167,1.1604173162321336,-2,,0.5936689775532256
325,1.0104173162321335,1.3104173162321338,1.1676631095443453,-2,,0.5936689775532256
326,1.0176631095443451,1.3176631095443454,1.1742402995875374,-2,,0.5936689775532256
327,1.0242402995875373,1.3242402995875375,1.1890351478076584,-2,,0.5936689775532256
328,1.0390351478076583,1.3390351478076585,1.2042784534597615,-2,,0.5936689775532256
329,1.0542784534597613,1.3542784534597616,1.233021675658357,-2,,0.5936689775532256
