time,bid,ask,mid_price,inventory,executed price,pnl
75,0.7683088187334743,1.0683088187334744,0.9542022011255857,-2,,-3.079397966008507
76,0.8042022011255857,1.1042022011255859,0.9738445007646324,-2,,-3.079397966008507
77,0.8238445007646323,1.1238445007646325,1.0237762486355706,-2,,-3.079397966008507
78,0.8737762486355706,1.1737762486355707,1.0557671653298437,-2,,-3.079397966008507
79,0.9057671653298437,1.2057671653298438,1.0175863809025214,-2,,-3.079397966008507
80,0.8675863809025214,1.1675863809025215,0.9765731904626124,-2,,-3.079397966008507
81,0.8265731904626124,1.1265731904626124,0.9529571785132919,-2,,-3.079397966008507
82,0.8029571785132918,1.102957178513292,1.0003349614815091,-2,,-3.079397966008507
83,0.8503349614815091,1.1503349614815093,1.0132689754818351,-2,,-3.079397966008507
84,0.8632689754818351,1.1632689754818353,1.0478464570854849,-2,,-3.079397966008507
85,0.8978464570854848,1.197846457085485,1.0850027805206368,-2,,-3.079397966008507
86,0.9350027805206368,1.235002780520637,1.1148086845012315,-2,,-3.079397966008507
87,0.9648086845012315,1.2648086845012316,1.0941338927561972,-2,,-3.079397966008507
88,0.9441338927561972,1.2441338927561973,1.12157650319808,-2,,-3.079397966008507
89,0.97157650319808,1.2715765031980801,1.0750300255420353,-2,,-3.079397966008507
90,0.9250300255420353,1.2250300255420354,1.1001048831446953,-2,,-3.079397966008507
91,0.9501048831446953,1.2501048831446955,1.0610145910811641,-2,,-3.079397966008507
92,0.9110145910811641,1.2110145910811643,1.0678196636121564,-2,,-3.079397966008507
93,0.9178196636121564,1.2178196636121565,1.0307056531864882,-2,,-3.079397966008507
94,0.8807056531864882,1.1807056531864883,1.0300367964528299,-2,,-3.079397966008507
95,0.8800367964528298,1.18003679645283,0.989529301177188,-2,,-3.079397966008507
96,0.8395293011771879,1.139529301177188,1.0190531944941463,-2,,-3.079397966008507
97,0.8690531944941463,1.1690531944941465,0.9707432895564353,-2,,-3.079397966008507
98,0.8207432895564353,1.1207432895564353,0.9331196608564493,-2,,-3.079397966008507
99,0.7831196608564492,1.0831196608564493,0.9373135659121201,-2,,-3.079397966008507
100,0.7873135659121201,1.0873135659121203,0.892780961839918,-2,,-3.079397966008507
101,0.7427809618399179,1.042780961839918,0.9274959770193236,-2,,-3.079397966008507
102,0.7774959770193236,1.0774959770193238,0.8899625199848626,-2,,-3.079397966008507
103,0.7399625199848626,1.0399625199848628,0.866395513224038,-2,,-3.079397966008507
104,0.7163955132240379,1.016395513224038,0.8546898481592854,-2,,-3.079397966008507
105,0.7046898481592854,1.0046898481592854,0.8061308912072189,-2,,-3.079397966008507
106,0.6561308912072189,0.956130891207219,0.8166404340126268,-2,,-3.079397966008507
107,0.6666404340126267,0.9666404340126268,0.840664480644743,-2,,-3.079397966008507
108,0.690664480644743,0.990664480644743,0.794244691307807,-2,,-3.079397966008507
109,0.6442446913078069,0.944244691307807,0.8166561218778945,-2,,-3.079397966008507
110,0.6666561218778945,0.9666561218778945,0.8386679044607801,-2,,-3.079397966008507
111,0.6886679044607801,0.9886679044607801,0.887204419115487,-2,,-3.079397966008507
112,0.737204419115487,1.037204419115487,0.8812089419240775,-2,,-3.079397966008507
113,0.7312089419240775,1.0312089419240775,0.9265675915546772,-2,,-3.079397966008507
114,0.7765675915546771,1.0765675915546773,0.9286677147132172,-2,,-3.079397966008507
115,0.7786677147132172,1.0786677147132173,0.9455035137269678,-2,,-3.079397966008507
116,0.7955035137269678,1.095503513726968,0.9059205900647737,-2,,-3.079397966008507
117,0.7559205900647736,1.0559205900647737,0.9294328389059521,-2,,-3.079397966008507
118,0.779432838905952,1.0794328389059522,0.8996054620210864,-2,,-3.079397966008507
119,0.7496054620210864,1.0496054620210864,0.8977742238975149,-2,,-3.079397966008507
120,0.7477742238975149,1.047774223897515,0.9025522458760611,-2,,-3.079397966008507
121,0.7525522458760611,1.0525522458760612,0.867203501585015,-2,,-3.079397966008507
122,0.717203501585015,1.0172035015850152,0.9077056552374759,-2,,-3.079397966008507
123,0.7577056552374759,1.057705655237476,0.8599633241678557,-2,,-3.079397966008507
124,0.7099633241678557,1.0099633241678558,0.890835921356889,-2,,-3.079397966008507
125,0.740835921356889,1.0408359213568892,0.931621466280633,-2,,-3.079397966008507
126,0.781621466280633,1.0816214662806332,0.9753555265112668,-2,,-3.079397966008507
127,0.8253555265112668,1.125355526511267,1.0128521324008934,-2,,-3.079397966008507
128,0.8628521324008934,1.1628521324008936,1.0362939804548317,-2,,-3.079397966008507
129,0.8862939804548317,1.1862939804548318,1.0205837657152605,-2,,-3.079397966008507
130,0.8705837657152605,1.1705837657152607,1.018224279215104,-2,,-3.079397966008507
131,0.8682242792151039,1.168224279215104,1.0620805299741196,-2,,-3.079397966008507
132,0.9120805299741196,1.2120805299741197,1.0501952929466152,-2,,-3.079397966008507
133,0.9001952929466152,1.2001952929466153,1.008840110105078,-2,,-3.079397966008507
134,0.8588401101050779,1.158840110105078,1.0177348419915488,-2,,-3.079397966008507
135,0.8677348419915488,1.167734841991549,1.0048881199501734,-2,,-3.079397966008507
136,0.8548881199501733,1.1548881199501735,1.0194948225270255,-2,,-3.079397966008507
137,0.8694948225270255,1.1694948225270256,1.0345294270194763,-2,,-3.079397966008507
138,0.8845294270194762,1.1845294270194764,1.0083708377699,-2,,-3.079397966008507
139,0.8583708377699001,1.1583708377699002,1.0256600994390062,-2,,-3.079397966008507
140,0.8756600994390061,1.1756600994390063,1.0525258796292087,-2,,-3.079397966008507
141,0.9025258796292087,1.2025258796292089,1.0452080297150186,-2,,-3.079397966008507
142,0.8952080297150186,1.1952080297150187,1.0141432723138328,-2,,-3.079397966008507
143,0.8641432723138328,1.164143272313833,1.0395493425031797,-2,,-3.079397966008507
144,0.8895493425031796,1.1895493425031798,0.9964968293673283,-2,,-3.079397966008507
145,0.8464968293673283,1.1464968293673283,0.965210042400511,-2,,-3.079397966008507
146,0.815210042400511,1.1152100424005111,0.9919215533726125,-2,,-3.079397966008507
147,0.8419215533726124,1.1419215533726126,1.0340396699936045,-2,,-3.079397966008507
148,0.8840396699936045,1.1840396699936047,0.9964096455760241,-2,,-3.079397966008507
149,0.846409645576024,1.1464096455760242,1.0116869980743695,-2,,-3.079397966008507
150,0.8616869980743694,1.1616869980743696,1.0354308255245113,-2,,-3.079397966008507
151,0.8854308255245112,1.1854308255245114,1.043477645846961,-2,,-3.079397966008507
152,0.893477645846961,1.1934776458469611,1.0417877008950929,-2,,-3.079397966008507
153,0.8917877008950928,1.191787700895093,1.021770498269753,-2,,-3.079397966008507
154,0.8717704982697531,1.1717704982697532,1.0333603062402574,-2,,-3.079397966008507
155,0.8833603062402574,1.1833603062402576,0.9909852773820353,-2,,-3.079397966008507
156,0.8409852773820353,1.1409852773820355,1.0302946658466905,-2,,-3.079397966008507
157,0.8802946658466905,1.1802946658466906,1.0718594696148476,-2,,-3.079397966008507
158,0.9218594696148475,1.2218594696148477,1.1071481303112571,-2,,-3.079397966008507
159,0.9571481303112571,1.2571481303112573,1.1105820888440787,-2,,-3.079397966008507
160,0.9605820888440787,1.2605820888440789,1.1077519487856737,-2,,-3.079397966008507
161,0.9577519487856737,1.2577519487856739,1.0589336326878673,-2,,-3.079397966008507
162,0.9089336326878673,1.2089336326878675,1.0812768364954155,-2,,-3.079397966008507
163,0.9312768364954155,1.2312768364954156,1.063663746078578,-2,,-3.079397966008507
164,0.913663746078578,1.2136637460785782,1.1123422014740814,-2,,-3.079397966008507
165,0.9623422014740813,1.2623422014740815,1.1268718172409455,-2,,-3.079397966008507
166,0.9768718172409455,1.2768718172409457,1.1503324397901817,-2,,-3.079397966008507
167,1.0003324397901816,1.3003324397901819,1.1158254983345532,-2,,-3.079397966008507
168,0.9658254983345532,1.2658254983345534,1.1411732587661936,-2,,-3.079397966008507
169,0.9911732587661936,1.2911732587661937,1.154769854626407,-2,,-3.079397966008507
170,1.0047698546264068,1.304769854626407,1.1104396426747127,-2,,-3.079397966008507
171,0.9604396426747127,1.2604396426747129,1.1075294817959316,-2,,-3.079397966008507
172,0.9575294817959316,1.2575294817959317,1.1004486239960576,-2,,-3.079397966008507
173,0.9504486239960576,1.2504486239960577,1.05515068599184,-2,,-3.079397966008507
174,0.90515068599184,1.2051506859918402,1.0855570641357661,-2,,-3.079397966008507
175,0.9355570641357661,1.2355570641357663,1.102619600281812,-2,,-3.079397966008507
176,0.952619600281812,1.2526196002818122,1.1333821217914317,-2,,-3.079397966008507
177,0.9833821217914317,1.2833821217914319,1.169724401081442,-2,,-3.079397966008507
178,1.019724401081442,1.3197244010814422,1.204768137384207,-2,,-3.079397966008507
179,1.0547681373842068,1.354768137384207,1.1598883189167304,-2,,-3.079397966008507
180,1.0098883189167303,1.3098883189167305,1.1892555452212727,-2,,-3.079397966008507
181,1.0392555452212726,1.3392555452212729,1.2257456015491157,-2,,-3.079397966008507
182,1.0757456015491156,1.3757456015491158,1.2725362996379248,-2,,-3.079397966008507
183,1.1225362996379247,1.422536299637925,1.2810566752809727,-2,,-3.079397966008507
184,1.1310566752809725,1.4310566752809728,1.324543926475744,-2,,-3.079397966008507
185,1.1745439264757438,1.474543926475744,1.3202333189138027,-2,,-3.079397966008507
186,1.1702333189138026,1.4702333189138028,1.3636788321304854,-2,,-3.079397966008507
187,1.2136788321304852,1.5136788321304855,1.396909570520289,-2,,-3.079397966008507
188,1.2469095705202888,1.546909570520289,1.4264690103913076,-2,,-3.079397966008507
189,1.2764690103913074,1.5764690103913077,1.4398421195677986,-2,,-3.079397966008507
190,1.2898421195677985,1.5898421195677988,1.3999932767755787,-2,,-3.079397966008507
191,1.2499932767755786,1.5499932767755789,1.3818503506811233,-2,,-3.079397966008507
192,1.2318503506811231,1.5318503506811234,1.3455810740564724,-2,,-3.079397966008507
193,1.1955810740564723,1.4955810740564726,1.3406065045772055,-2,,-3.079397966008507
194,1.1906065045772054,1.4906065045772057,1.3310309772886808,-2,,-3.079397966008507
195,1.1810309772886807,1.481030977288681,1.3384505212474098,-2,,-3.079397966008507
196,1.1884505212474097,1.48845052124741,1.3375113553291007,-2,,-3.079397966008507
197,1.1875113553291006,1.4875113553291008,1.3016600482566547,-2,,-3.079397966008507
198,1.1516600482566546,1.4516600482566548,1.2611899910382462,-2,,-3.079397966008507
199,1.1111899910382461,1.4111899910382464,1.3087612519833902,-2,,-3.079397966008507
200,1.15876125198339,1.4587612519833904,1.3507211453696641,-2,,-3.079397966008507
201,1.200721145369664,1.5007211453696643,1.3839445567207935,-2,,-3.079397966008507
202,1.2339445567207934,1.5339445567207937,1.3383490286134276,-2,,-3.079397966008507
203,1.1883490286134275,1.4883490286134278,1.36730175465013,-2,,-3.079397966008507
204,1.21730175465013,1.5173017546501302,1.4137006096300262,-2,,-3.079397966008507
205,1.263700609630026,1.5637006096300263,1.4148146841167528,-2,,-3.079397966008507
206,1.2648146841167527,1.564814684116753,1.4297801326943866,-2,,-3.079397966008507
207,1.2797801326943865,1.5797801326943868,1.4163152426942742,-2,,-3.079397966008507
208,1.266315242694274,1.5663152426942744,1.379022089192926,-2,,-3.079397966008507
209,1.2290220891929258,1.529022089192926,1.3859995855320704,-2,,-3.079397966008507
210,1.2359995855320702,1.5359995855320705,1.4226096969023092,-2,,-3.079397966008507
211,1.272609696902309,1.5726096969023093,1.3757500198194674,-2,,-3.079397966008507
212,1.2257500198194673,1.5257500198194676,1.3716397775733042,-2,,-3.079397966008507
213,1.221639777573304,1.5216397775733044,1.3561309300565745,-2,,-3.079397966008507
214,1.2061309300565743,1.5061309300565746,1.3370620637122361,-2,,-3.079397966008507
215,1.187062063712236,1.4870620637122363,1.3553570688686822,-2,,-3.079397966008507
216,1.205357068868682,1.5053570688686824,1.3201176974737743,-2,,-3.079397966008507
217,1.1701176974737741,1.4701176974737744,1.2776552765914186,-2,,-3.079397966008507
218,1.1276552765914185,1.4276552765914188,1.2844541334279187,-2,,-3.079397966008507
219,1.1344541334279186,1.4344541334279188,1.3020189438807688,-2,,-3.079397966008507
220,1.1520189438807686,1.452018943880769,1.3413613560117383,-2,,-3.079397966008507
221,1.1913613560117382,1.4913613560117385,1.3390777276495245,-2,,-3.079397966008507
222,1.1890777276495244,1.4890777276495246,1.3876718920480209,-2,,-3.079397966008507
223,1.2376718920480207,1.537671892048021,1.4319470797706018,-2,,-3.079397966008507
224,1.2819470797706016,1.581947079770602,1.4340946860906518,-2,,-3.079397966008507
225,1.2840946860906517,1.584094686090652,1.3883743630601921,-2,,-3.079397966008507
226,1.238374363060192,1.5383743630601923,1.4019761909971917,-2,,-3.079397966008507
227,1.2519761909971916,1.5519761909971919,1.376162350465713,-2,,-3.079397966008507
228,1.2261623504657129,1.5261623504657131,1.3468755260952832,-2,,-3.079397966008507
229,1.196875526095283,1.4968755260952833,1.320728500973216,-2,,-3.079397966008507
230,1.1707285009732158,1.470728500973216,1.319865858574651,-2,,-3.079397966008507
231,1.1698658585746509,1.4698658585746511,1.2825437699071445,-2,,-3.079397966008507
232,1.1325437699071443,1.4325437699071446,1.2443866020475376,-2,,-3.079397966008507
233,1.0943866020475375,1.3943866020475377,1.2569966539056496,-2,,-3.079397966008507
234,1.1069966539056495,1.4069966539056498,1.2857685614232315,-2,,-3.079397966008507
235,1.1357685614232313,1.4357685614232316,1.3071683742350475,-2,,-3.079397966008507
236,1.1571683742350474,1.4571683742350476,1.263498938337021,-2,,-3.079397966008507
237,1.1134989383370208,1.4134989383370211,1.3113827720106417,-2,,-3.079397966008507
238,1.1613827720106416,1.4613827720106418,1.2643490899316951,-2,,-3.079397966008507
239,1.114349089931695,1.4143490899316953,1.2591179510870791,-2,,-3.079397966008507
240,1.109117951087079,1.4091179510870793,1.27859510026739,-2,,-3.079397966008507
241,1.12859510026739,1.4285951002673902,1.228932554735751,-2,,-3.079397966008507
242,1.078932554735751,1.3789325547357512,1.1891490006267926,-2,,-3.079397966008507
243,1.0391490006267925,1.3391490006267928,1.2056307722936033,-2,,-3.079397966008507
244,1.0556307722936031,1.3556307722936034,1.235882283398522,-2,,-3.079397966008507
245,1.0858822833985218,1.385882283398522,1.2707561445671516,-2,,-3.079397966008507
246,1.1207561445671514,1.4207561445671517,1.2341475432996378,-2,,-3.079397966008507
247,1.0841475432996377,1.384147543299638,1.2763558575366833,-2,,-3.079397966008507
248,1.1263558575366832,1.4263558575366835,1.306581102592711,-2,,-3.079397966008507
249,1.1565811025927109,1.4565811025927111,1.294256365227132,-2,,-3.079397966008507
250,1.1442563652271318,1.444256365227132,1.257678621253692,-2,,-3.079397966008507
251,1.1076786212536918,1.407678621253692,1.2851372608393847,-2,,-3.079397966008507
252,1.1351372608393846,1.4351372608393849,1.2744840036718226,-2,,-3.079397966008507
253,1.1244840036718224,1.4244840036718227,1.2806705130753122,-2,,-3.079397966008507
254,1.130670513075312,1.4306705130753123,1.2937876739365808,-2,,-3.079397966008507
255,1.1437876739365807,1.443787673936581,1.289414589680458,-2,,-3.079397966008507
256,1.139414589680458,1.4394145896804582,1.2726696258733254,-2,,-3.079397966008507
257,1.1226696258733253,1.4226696258733256,1.2483775137913573,-2,,-3.079397966008507
258,1.0983775137913572,1.3983775137913574,1.2526519381362589,-2,,-3.079397966008507
259,1.1026519381362587,1.402651938136259,1.2944123367600409,-2,,-3.079397966008507
260,1.1444123367600407,1.444412336760041,1.28146192460526,-2,,-3.079397966008507
261,1.13146192460526,1.4314619246052602,1.2403536330459708,-2,,-3.079397966008507
262,1.0903536330459707,1.390353633045971,1.2177111364416233,-2,,-3.079397966008507
263,1.0677111364416232,1.3677111364416235,1.1897912890874551,-2,,-3.079397966008507
264,1.039791289087455,1.3397912890874553,1.1643347841659357,-2,,-3.079397966008507
265,1.0143347841659356,1.3143347841659359,1.1437359662467685,-2,,-3.079397966008507
266,0.9937359662467685,1.2937359662467687,1.114288874139155,-2,,-3.079397966008507
267,0.964288874139155,1.2642888741391551,1.1355676421722731,-2,,-3.079397966008507
268,0.9855676421722731,1.2855676421722733,1.122892580360153,-2,,-3.079397966008507
269,0.972892580360153,1.2728925803601532,1.1249520604448076,-2,,-3.079397966008507
270,0.9749520604448075,1.2749520604448077,1.112942746337545,-2,,-3.079397966008507
271,0.962942746337545,1.262942746337545,1.114343360653635,-2,,-3.079397966008507
272,0.964343360653635,1.2643433606536352,1.0740625705445734,-2,,-3.079397966008507
273,0.9240625705445734,1.2240625705445736,1.117546058129485,-2,,-3.079397966008507
274,0.9675460581294849,1.267546058129485,1.1040697749860087,-2,,-3.079397966008507
275,0.9540697749860086,1.2540697749860088,1.1489089152267293,-2,,-3.079397966008507
276,0.9989089152267293,1.2989089152267295,1.1194885961640177,-2,,-3.079397966008507
277,0.9694885961640177,1.2694885961640179,1.1596185166968207,-2,,-3.079397966008507
278,1.0096185166968206,1.3096185166968208,1.1518606242924623,-2,,-3.079397966008507
279,1.0018606242924621,1.3018606242924624,1.1264877569319016,-2,,-3.079397966008507
280,0.9764877569319016,1.2764877569319018,1.1105663452194636,-2,,-3.079397966008507
281,0.9605663452194636,1.2605663452194638,1.0831744282328097,-2,,-3.079397966008507
282,0.9331744282328097,1.2331744282328099,1.0521862489497007,-2,,-3.079397966008507
283,0.9021862489497007,1.2021862489497008,1.0467587883161862,-2,,-3.079397966008507
284,0.8967587883161862,1.1967587883161863,1.056190926199951,-2,,-3.079397966008507
285,0.9061909261999509,1.206190926199951,1.101027757902667,-2,,-3.079397966008507
286,0.951027757902667,1.2510277579026672,1.1031180144496893,-2,,-3.079397966008507
287,0.9531180144496892,1.2531180144496894,1.1502617852488077,-2,,-3.079397966008507
288,1.0002617852488076,1.3002617852488079,1.124402528691503,-2,,-3.079397966008507
289,0.9744025286915029,1.274402528691503,1.1727567135546164,-2,,-3.079397966008507
290,1.0227567135546163,1.3227567135546165,1.1565146425132147,-2,,-3.079397966008507
291,1.0065146425132145,1.3065146425132148,1.116441589760656,-2,,-3.079397966008507
292,0.9664415897606561,1.2664415897606562,1.1585230174123269,-2,,-3.079397966008507
293,1.0085230174123267,1.308523017412327,1.1976702090079523,-2,,-3.079397966008507
294,1.0476702090079522,1.3476702090079524,1.1703207501886443,-2,,-3.079397966008507
295,1.0203207501886442,1.3203207501886445,1.1995578297992862,-2,,-3.079397966008507
296,1.049557829799286,1.3495578297992863,1.2485544747077593,-2,,-3.079397966008507
297,1.0985544747077591,1.3985544747077594,1.2332973012289243,-2,,-3.079397966008507
298,1.0832973012289242,1.3832973012289245,1.2024290815829937,-2,,-3.079397966008507
299,1.0524290815829935,1.3524290815829938,1.177617248062732,-2,,-3.079397966008507
300,1.027617248062732,1.3276172480627322,1.1423084503068859,-2,,-3.079397966008507
301,0.9923084503068859,1.292308450306886,1.0925706438027136,-2,,-3.079397966008507
302,0.9425706438027136,1.2425706438027138,1.1398934218261998,-2,,-3.079397966008507
303,0.9898934218261998,1.2898934218262,1.1078209080723762,-2,,-3.079397966008507
304,0.9578209080723762,1.2578209080723763,1.0951871118498684,-2,,-3.079397966008507
305,0.9451871118498684,1.2451871118498685,1.1413476721627251,-2,,-3.079397966008507
306,0.9913476721627251,1.2913476721627253,1.148772078137962,-2,,-3.079397966008507
307,0.998772078137962,1.2987720781379621,1.1115889335727869,-2,,-3.079397966008507
308,0.9615889335727869,1.261588933572787,1.135727483137961,-2,,-3.079397966008507
309,0.9857274831379609,1.285727483137961,1.0880238492930263,-2,,-3.079397966008507
310,0.9380238492930263,1.2380238492930264,1.0889710564354174,-2,,-3.079397966008507
311,0.9389710564354173,1.2389710564354175,1.0726019700288065,-2,,-3.079397966008507
312,0.9226019700288065,1.2226019700288067,1.0604213645306866,-2,,-3.079397966008507
313,0.9104213645306866,1.2104213645306867,1.0960733787354289,-2,,-3.079397966008507
314,0.9460733787354288,1.246073378735429,1.0787960892071742,-2,,-3.079397966008507
315,0.9287960892071742,1.2287960892071743,1.0372742371004784,-2,,-3.079397966008507
316,0.8872742371004784,1.1872742371004785,0.9888929999561628,-2,,-3.079397966008507
317,0.8388929999561627,1.1388929999561628,1.0027831842638062,-2,,-3.079397966008507
318,0.8527831842638062,1.1527831842638063,1.0142586590430098,-2,,-3.079397966008507
319,0.8642586590430098,1.16425865904301,1.0109852650949998,-2,,-3.079397966008507
320,0.8609852650949997,1.1609852650949999,0.9852694757773617,-2,,-3.079397966008507
321,0.8352694757773617,1.1352694757773618,0.9361933984953862,-2,,-3.079397966008507
322,0.7861933984953862,1.0861933984953862,0.9014338112552379,-2,,-3.079397966008507
323,0.7514338112552379,1.051433811255238,0.8660959751760003,-2,,-3.079397966008507
324,0.7160959751760003,1.0160959751760004,0.8840578238252432,-2,,-3.079397966008507
325,0.7340578238252432,1.0340578238252434,0.9334510638383136,-2,,-3.079397966008507
326,0.7834510638383135,1.0834510638383137,0.8863523526481975,-2,,-3.079397966008507
327,0.7363523526481974,1.0363523526481975,0.8655200306795167,-2,,-3.079397966008507
328,0.7155200306795166,1.0155200306795167,0.8560014631683066,-2,,-3.079397966008507
329,0.7060014631683066,1.0060014631683067,0.8337699920696886,-2,,-3.079397966008507
330,0.6837699920696886,0.9837699920696886,0.8180528730139937,-2,,-3.079397966008507
331,0.6680528730139936,0.9680528730139937,0.80127370595898,-2,,-3.079397966008507
