time,bid,ask,mid_price,inventory,executed_bid,executed_ask,pnl,sigma
54,99.03668680875018,99.13668680875017,98.46915610944288,0,,,0.0,0.5
55,98.41915610944288,98.51915610944287,98.30361358730394,0,,,0.0,0.5
56,98.25361358730395,98.35361358730394,99.05713196166012,0,,,0.0,0.5
57,99.00713196166012,99.10713196166012,99.22552375921272,0,,,0.0,0.5
58,99.17552375921272,99.27552375921272,99.37836173632154,0,,,0.0,0.5
59,99.32836173632154,99.42836173632153,99.26575196873087,0,,,0.0,0.5
60,99.21575196873087,99.31575196873086,101.11124480162667,0,,,0.0,1.5
61,101.06124480162667,101.16124480162667,100.81168368072797,0,,,0.0,1.5
62,100.76168368072797,100.86168368072796,99.97694035564245,0,,,0.0,1.5
63,99.92694035564246,100.02694035564245,97.34150075082539,0,,,0.0,1.5
64,97.29150075082539,97.39150075082539,95.82924734560216,0,,,0.0,1.5
65,95.77924734560216,95.87924734560215,95.48541154314,0,,,0.0,1.5
66,95.43541154314,95.53541154314,95.34322419706984,0,,,0.0,1.5
67,95.29322419706985,95.39322419706984,95.3753285404423,0,,,0.0,1.5
68,95.3253285404423,95.4253285404423,95.95481694785957,0,,,0.0,1.5
69,95.90481694785957,96.00481694785957,96.3902200919693,0,,,0.0,1.5
70,96.3402200919693,96.4402200919693,95.48837203705656,0,,,0.0,1.5
71,95.43837203705657,95.53837203705656,98.85370589859963,0,,,0.0,1.5
72,98.80370589859963,98.90370589859963,97.24240339569452,0,,,0.0,1.5
73,97.19240339569453,97.29240339569452,94.76340424544851,0,,,0.0,1.5
74,94.71340424544852,94.81340424544851,94.31794682200116,0,,,0.0,1.5
75,94.26794682200116,94.36794682200116,94.44681707880216,0,,,0.0,1.5
76,94.39681707880216,94.49681707880215,90.8744885634651,0,,,0.0,1.5
77,90.82448856346511,90.9244885634651,90.77289226330991,0,,,0.0,1.5
78,90.72289226330992,90.82289226330991,88.9334555427702,0,,,0.0,1.5
79,88.8834555427702,88.9834555427702,87.90743499957577,0,,,0.0,1.5
80,87.85743499957577,87.95743499957577,91.1105306577119,0,,,0.0,1.5
81,91.06053065771191,91.1605306577119,92.21349386293376,0,,,0.0,1.5
82,92.16349386293376,92.26349386293376,91.55668343483666,0,,,0.0,1.5
83,91.50668343483666,91.60668343483665,91.69287267683708,0,,,0.0,1.5
84,91.64287267683709,91.74287267683708,93.2043910797032,0,,,0.0,1.5
85,93.1543910797032,93.2543910797032,92.76675176216862,0,,,0.0,1.5
86,92.71675176216863,92.81675176216862,91.60783812439959,0,,,0.0,1.5
87,91.5578381243996,91.65783812439959,92.49546042550648,0,,,0.0,1.5
88,92.44546042550648,92.54546042550648,93.32723749777655,0,,,0.0,1.5
89,93.27723749777655,93.37723749777655,90.56601820768061,0,,,0.0,1.5
90,90.51601820768062,90.61601820768061,93.25164086937684,0,,,0.0,1.5
91,93.20164086937685,93.30164086937684,94.80970436085731,0,,,0.0,1.5
92,94.75970436085731,94.85970436085731,95.47473400173703,0,,,0.0,1.5
93,95.42473400173704,95.52473400173703,96.27608809818042,0,,,0.0,1.5
94,96.22608809818043,96.32608809818042,98.68446701475986,0,,,0.0,1.5
95,98.63446701475986,98.73446701475986,100.01682144974984,0,,,0.0,1.5
96,99.96682144974984,100.06682144974984,101.27871047759744,0,,,0.0,1.5
97,101.22871047759745,101.32871047759744,98.2094915156178,0,,,0.0,1.5
98,98.1594915156178,98.2594915156178,98.95379228226717,0,,,0.0,0.5
99,98.90379228226718,99.00379228226717,98.6090345231411,0,,,0.0,0.5
100,98.55903452314111,98.6590345231411,97.97219985503787,0,,,0.0,0.5
101,97.92219985503787,98.02219985503787,98.30328274814428,0,,,0.0,0.5
102,98.25328274814429,98.35328274814428,98.45723932676641,0,,,0.0,0.5
103,98.40723932676642,98.50723932676641,98.18204072899314,0,,,0.0,0.5
104,98.13204072899315,98.23204072899314,98.0760681064312,0,,,0.0,0.5
105,98.0260681064312,98.12606810643119,99.41654326414574,0,,,0.0,1.5
106,99.36654326414575,99.46654326414574,95.945291921166,0,,,0.0,1.5
107,95.895291921166,95.995291921166,96.44471244802048,0,,,0.0,1.5
108,96.39471244802048,96.49471244802048,95.46829407540878,0,,,0.0,1.5
109,95.41829407540878,95.51829407540878,95.8330693592895,0,,,0.0,1.5
110,95.7830693592895,95.8830693592895,94.70921511072454,0,,,0.0,1.5
111,94.65921511072455,94.75921511072454,92.90048208212275,0,,,0.0,1.5
112,92.85048208212275,92.95048208212275,93.05882800198502,0,,,0.0,1.5
113,93.00882800198502,93.10882800198502,92.60503624432543,0,,,0.0,1.5
114,92.55503624432544,92.65503624432543,92.69091792070455,0,,,0.0,1.5
115,92.64091792070455,92.74091792070455,92.54219279837275,0,,,0.0,1.5
116,92.49219279837276,92.59219279837275,94.58697182532018,0,,,0.0,1.5
117,94.53697182532018,94.63697182532017,97.78414207424362,0,,,0.0,1.5
118,97.73414207424362,97.83414207424362,99.50929520673101,0,,,0.0,1.5
119,99.45929520673101,99.55929520673101,100.00469276358079,0,,,0.0,1.5
120,99.9546927635808,100.05469276358079,98.32838195591734,0,,,0.0,1.5
121,98.27838195591734,98.37838195591733,100.07095291298242,0,,,0.0,1.5
122,100.02095291298242,100.12095291298242,99.64085951027316,0,,,0.0,1.5
123,99.59085951027316,99.69085951027316,101.25459383386104,0,,,0.0,1.5
124,101.20459383386104,101.30459383386103,101.5264837561059,0,,,0.0,1.5
125,101.4764837561059,101.5764837561059,101.36498477671157,0,,,0.0,1.5
126,101.31498477671157,101.41498477671156,100.01942975409733,0,,,0.0,1.5
127,99.96942975409733,100.06942975409733,101.64638877306133,0,,,0.0,1.5
128,101.59638877306134,101.69638877306133,101.10105975108864,0,,,0.0,1.5
129,101.05105975108864,101.15105975108864,100.0506007659722,0,,,0.0,0.5
130,100.00060076597221,100.1006007659722,99.6883306110312,0,,,0.0,0.5
131,99.63833061103121,99.7383306110312,100.91412158660334,0,,,0.0,0.5
132,100.86412158660335,100.96412158660334,100.08793633077596,0,,,0.0,0.5
133,100.03793633077596,100.13793633077596,101.26974869677228,0,,,0.0,1.5
134,101.21974869677229,101.31974869677228,102.5529843745495,0,,,0.0,1.5
135,102.5029843745495,102.6029843745495,104.42901166030236,0,,,0.0,1.5
136,104.37901166030237,104.47901166030236,106.39012944169332,0,,,0.0,1.5
137,106.34012944169332,106.44012944169332,105.5279672534424,0,,,0.0,1.5
138,105.4779672534424,105.5779672534424,102.90293028249951,0,,,0.0,1.5
139,102.85293028249951,102.95293028249951,99.16639331102382,0,,,0.0,1.5
140,99.11639331102383,99.21639331102382,99.57957249713604,0,,,0.0,1.5
141,99.52957249713604,99.62957249713604,99.90567623320915,0,,,0.0,1.5
142,99.85567623320915,99.95567623320915,100.48794932803284,0,,,0.0,1.5
143,100.43794932803284,100.53794932803284,100.33291060505243,0,,,0.0,1.5
144,100.28291060505244,100.38291060505243,98.4495573933982,0,,,0.0,1.5
145,98.3995573933982,98.49955739339819,98.42105895125017,0,,,0.0,1.5
146,98.37105895125018,98.47105895125017,99.85028284971762,0,,,0.0,1.5
147,99.80028284971762,99.90028284971761,100.68041058847643,0,,,0.0,1.5
148,100.63041058847644,100.73041058847643,100.77740796508981,0,,,0.0,0.5
149,100.72740796508981,100.8274079650898,101.4066306168414,0,,,0.0,0.5
150,101.3566306168414,101.4566306168414,100.1313381030994,0,,,0.0,0.5
151,100.0813381030994,100.18133810309939,100.48196943925976,0,,,0.0,0.5
152,100.43196943925976,100.53196943925975,100.57559515145174,0,,,0.0,0.5
153,100.52559515145174,100.62559515145173,101.4574648192857,0,,,0.0,0.5
154,101.4074648192857,101.5074648192857,100.7440569748985,0,,,0.0,0.5
155,100.6940569748985,100.7940569748985,100.82768398606399,0,,,0.0,0.5
156,100.77768398606399,100.87768398606399,101.42352339523141,0,,,0.0,0.5
157,101.37352339523142,101.47352339523141,101.73381046663832,0,,,0.0,0.5
158,101.68381046663832,101.78381046663831,101.1299659174692,0,,,0.0,0.5
159,101.07996591746921,101.1799659174692,100.67016816944206,0,,,0.0,0.5
160,100.62016816944207,100.72016816944206,100.32967136027351,0,,,0.0,0.5
161,100.27967136027351,100.3796713602735,100.71655796377773,0,,,0.0,1.5
162,100.66655796377773,100.76655796377773,100.06327258226453,0,,,0.0,1.5
163,100.01327258226453,100.11327258226453,102.47651444566915,0,,,0.0,1.5
164,102.42651444566916,102.52651444566915,101.88696275909177,0,,,0.0,1.5
165,101.83696275909178,101.93696275909177,102.6619563348519,0,,,0.0,1.5
166,102.6119563348519,102.71195633485189,105.60788599102814,0,,,0.0,1.5
167,105.55788599102814,105.65788599102814,106.25037684192958,0,,,0.0,1.5
168,106.20037684192958,106.30037684192958,106.18444405429905,0,,,0.0,1.5
169,106.13444405429905,106.23444405429905,108.37705326826338,0,,,0.0,1.5
170,108.32705326826338,108.42705326826338,107.52367698091783,0,,,0.0,0.5
171,107.47367698091783,107.57367698091782,106.30151180728706,0,,,0.0,0.5
172,106.25151180728706,106.35151180728705,105.94564233208014,0,,,0.0,0.5
173,105.89564233208014,105.99564233208014,105.3870008673913,0,,,0.0,0.5
174,105.3370008673913,105.43700086739129,104.76071341200348,0,,,0.0,0.5
175,104.71071341200349,104.81071341200348,105.71397888274535,0,,,0.0,0.5
176,105.66397888274535,105.76397888274535,105.83666787220848,0,,,0.0,0.5
177,105.78666787220848,105.88666787220848,105.32713074212607,0,,,0.0,0.5
178,105.27713074212608,105.37713074212607,104.83135395844512,0,,,0.0,0.5
179,104.78135395844512,104.88135395844512,105.0658130870928,0,,,0.0,0.5
180,105.01581308709281,105.1158130870928,103.6523444265451,0,,,0.0,0.5
181,103.6023444265451,103.7023444265451,104.02621015104798,0,,,0.0,0.5
182,103.97621015104798,104.07621015104797,104.34948645421625,0,,,0.0,0.5
183,104.29948645421625,104.39948645421624,104.02124407364003,0,,,0.0,0.5
184,103.97124407364004,104.07124407364003,103.3026428129377,0,,,0.0,0.5
185,103.25264281293771,103.3526428129377,102.35577169835648,0,,,0.0,0.5
186,102.30577169835648,102.40577169835647,102.18989364497699,0,,,0.0,0.5
187,102.139893644977,102.23989364497699,101.61895574178051,0,,,0.0,0.5
188,101.56895574178051,101.66895574178051,100.96792749512836,0,,,0.0,0.5
189,100.91792749512837,101.01792749512836,101.19390052980401,0,,,0.0,0.5
190,101.14390052980401,101.24390052980401,102.3008565869412,0,,,0.0,1.5
191,102.2508565869412,102.35085658694119,103.6884318540714,0,,,0.0,1.5
192,103.6384318540714,103.7384318540714,103.65256249287863,0,,,0.0,1.5
193,103.60256249287863,103.70256249287863,102.91235932335616,0,,,0.0,1.5
194,102.86235932335616,102.96235932335615,101.24413949859512,0,,,0.0,1.5
195,101.19413949859512,101.29413949859511,99.80065692695167,0,,,0.0,1.5
196,99.75065692695168,99.85065692695167,101.68512198116976,0,,,0.0,1.5
197,101.63512198116976,101.73512198116975,102.11205299411444,0,,,0.0,1.5
198,102.06205299411444,102.16205299411443,100.08668890794868,0,,,0.0,1.5
199,100.03668890794869,100.13668890794868,100.46517458783507,0,,,0.0,1.5
200,100.41517458783507,100.51517458783506,98.80170880275034,0,,,0.0,1.5
201,98.75170880275034,98.85170880275034,98.78482769488792,0,,,0.0,1.5
202,98.73482769488793,98.83482769488792,98.86275446878072,0,,,0.0,1.5
203,98.81275446878072,98.91275446878072,97.29597594925926,0,,,0.0,1.5
204,97.24597594925926,97.34597594925926,98.1980098736176,0,,,0.0,1.5
205,98.1480098736176,98.24800987361759,98.78596007288668,0,,,0.0,0.5
206,98.73596007288668,98.83596007288668,98.42413940525778,0,,,0.0,0.5
207,98.37413940525778,98.47413940525777,99.14659799079742,0,,,0.0,0.5
208,99.09659799079742,99.19659799079741,99.0297147927521,0,,,0.0,0.5
209,98.9797147927521,99.0797147927521,99.20467146059944,0,,,0.0,0.5
210,99.15467146059945,99.25467146059944,99.04344159750487,0,,,0.0,0.5
211,98.99344159750487,99.09344159750486,98.85064895569691,0,,,0.0,0.5
212,98.80064895569691,98.90064895569691,98.32707675154492,0,,,0.0,0.5
213,98.27707675154493,98.37707675154492,98.42618155298402,0,,,0.0,0.5
214,98.37618155298402,98.47618155298402,98.70283941255023,0,,,0.0,0.5
215,98.65283941255024,98.75283941255023,98.39125148330841,0,,,0.0,0.5
216,98.34125148330841,98.4412514833084,99.39038224688674,0,,,0.0,0.5
217,99.34038224688675,99.44038224688674,100.29770864789295,0,,,0.0,0.5
218,100.24770864789295,100.34770864789294,101.87225005518206,0,,,0.0,0.5
219,101.82225005518207,101.92225005518206,101.59772128388079,0,,,0.0,0.5
220,101.54772128388079,101.64772128388078,101.65712317694265,0,,,0.0,0.5
221,101.60712317694265,101.70712317694264,100.6057835517428,0,,,0.0,0.5
222,100.5557835517428,100.6557835517428,100.54628875222632,0,,,0.0,0.5
223,100.49628875222632,100.59628875222631,99.84788673142955,0,,,0.0,0.5
224,99.79788673142956,99.89788673142955,99.9949245371817,0,,,0.0,0.5
225,99.9449245371817,100.0449245371817,99.04920518366666,0,,,0.0,0.5
226,98.99920518366666,99.09920518366665,99.045034867696,0,,,0.0,0.5
227,98.995034867696,99.095034867696,98.53723067385242,0,,,0.0,0.5
228,98.48723067385242,98.58723067385242,99.23284282948302,0,,,0.0,0.5
229,99.18284282948302,99.28284282948302,98.85468232661086,0,,,0.0,0.5
230,98.80468232661086,98.90468232661085,98.75607504486909,0,,,0.0,0.5
231,98.7060750448691,98.80607504486909,99.05770906188587,0,,,0.0,0.5
232,99.00770906188588,99.10770906188587,99.0311023638325,0,,,0.0,0.5
233,98.9811023638325,99.0811023638325,98.96683152102683,0,,,0.0,0.5
234,98.91683152102684,99.01683152102683,98.64261202106874,0,,,0.0,0.5
235,98.59261202106875,98.69261202106874,99.2041839925385,0,,,0.0,0.5
236,99.1541839925385,99.2541839925385,99.50868149647444,0,,,0.0,0.5
237,99.45868149647444,99.55868149647443,99.09974479348901,0,,,0.0,0.5
238,99.04974479348901,99.149744793489,100.08584499391658,0,,,0.0,0.5
239,100.03584499391658,100.13584499391658,100.11940938819917,0,,,0.0,0.5
240,100.06940938819918,100.16940938819917,100.93713591759088,0,,,0.0,0.5
241,100.88713591759088,100.98713591759088,100.84634075050353,0,,,0.0,0.5
242,100.79634075050353,100.89634075050353,101.24722069276233,0,,,0.0,0.5
243,101.19722069276233,101.29722069276232,101.0070105003387,0,,,0.0,0.5
244,100.9570105003387,101.05701050033869,99.13245356271437,0,,,0.0,0.5
245,99.08245356271438,99.18245356271437,98.59461649450868,0,,,0.0,0.5
246,98.54461649450869,98.64461649450868,99.78634582598474,0,,,0.0,0.5
247,99.73634582598474,99.83634582598474,99.8625420927822,0,,,0.0,0.5
248,99.81254209278221,99.9125420927822,97.82230250984075,0,,,0.0,1.5
249,97.77230250984076,97.87230250984075,97.98310519562659,0,,,0.0,1.5
250,97.9331051956266,98.03310519562659,99.00917123537994,0,,,0.0,1.5
251,98.95917123537994,99.05917123537994,98.44020736530385,0,,,0.0,1.5
252,98.39020736530385,98.49020736530385,96.22212411115359,0,,,0.0,1.5
253,96.1721241111536,96.27212411115359,97.358990131238,0,,,0.0,1.5
254,97.308990131238,97.408990131238,98.39750922138433,0,,,0.0,1.5
255,98.34750922138433,98.44750922138432,100.69654552632646,0,,,0.0,1.5
256,100.64654552632646,100.74654552632646,101.19079849454965,0,,,0.0,1.5
257,101.14079849454966,101.24079849454965,102.36688826763644,0,,,0.0,1.5
258,102.31688826763644,102.41688826763644,103.19940942085523,0,,,0.0,1.5
259,103.14940942085524,103.24940942085523,102.47717675546606,0,,,0.0,1.5
260,102.42717675546606,102.52717675546606,104.51677510447213,0,,,0.0,1.5
261,104.46677510447213,104.56677510447213,102.75936860823104,0,,,0.0,1.5
262,102.70936860823105,102.80936860823104,103.55095312604321,0,,,0.0,1.5
263,103.50095312604321,103.60095312604321,104.29760747174441,0,,,0.0,1.5
264,104.24760747174442,104.34760747174441,104.13681698835389,0,,,0.0,1.5
265,104.08681698835389,104.18681698835388,104.23413871131474,0,,,0.0,1.5
266,104.18413871131474,104.28413871131474,104.02034279858398,0,,,0.0,1.5
267,103.97034279858399,104.07034279858398,104.83542771169324,0,,,0.0,1.5
268,104.78542771169325,104.88542771169324,104.74654515716756,0,,,0.0,1.5
269,104.69654515716756,104.79654515716756,105.32310959424713,0,,,0.0,1.5
270,105.27310959424713,105.37310959424713,104.7508512378765,0,,,0.0,1.5
271,104.7008512378765,104.8008512378765,106.72133052571787,0,,,0.0,1.5
272,106.67133052571788,106.77133052571787,107.05235422672483,0,,,0.0,1.5
273,107.00235422672483,107.10235422672483,108.39808837365746,0,,,0.0,1.5
274,108.34808837365746,108.44808837365746,108.66071953549587,0,,,0.0,1.5
275,108.61071953549587,108.71071953549587,106.55575811411919,0,,,0.0,1.5
276,106.50575811411919,106.60575811411918,106.56814927757694,0,,,0.0,1.5
277,106.51814927757694,106.61814927757693,108.39269204866625,0,,,0.0,1.5
278,108.34269204866625,108.44269204866625,108.06593217175288,0,,,0.0,1.5
279,108.01593217175288,108.11593217175287,105.34719775938211,0,,,0.0,1.5
280,105.29719775938212,105.39719775938211,105.09259631149774,0,,,0.0,1.5
281,105.04259631149775,105.14259631149774,106.67740592939629,0,,,0.0,1.5
282,106.62740592939629,106.72740592939628,108.20647562814719,0,,,0.0,1.5
283,108.15647562814719,108.25647562814719,108.57564270675958,0,,,0.0,1.5
284,108.52564270675958,108.62564270675958,106.95496138873402,0,,,0.0,1.5
285,106.90496138873402,107.00496138873402,106.19970174376638,0,,,0.0,1.5
286,106.14970174376639,106.24970174376638,106.00819973108808,0,,,0.0,1.5
287,105.95819973108809,106.05819973108808,104.22484902038177,0,,,0.0,1.5
288,104.17484902038177,104.27484902038177,103.6598625261004,1,104.20610147508788,,-104.20610147508788,1.5
289,103.6598625261004,103.6698625261004,103.32920039633356,0,,103.63876156734257,-0.567339907745307,1.5
290,103.27920039633356,103.37920039633356,102.76813023983236,0,,,-0.567339907745307,1.5
291,102.71813023983236,102.81813023983236,104.56239010181812,0,,,-0.567339907745307,1.5
292,104.51239010181813,104.61239010181812,104.3399649741594,0,,,-0.567339907745307,1.5
293,104.2899649741594,104.3899649741594,103.30821047886727,0,,,-0.567339907745307,1.5
294,103.25821047886727,103.35821047886726,102.56643108560304,0,,,-0.567339907745307,1.5
295,102.51643108560305,102.61643108560304,103.88209589005315,0,,,-0.567339907745307,1.5
296,103.83209589005315,103.93209589005315,103.85391077941851,0,,,-0.567339907745307,1.5
297,103.80391077941852,103.90391077941851,101.53468898520823,0,,,-0.567339907745307,1.5
298,101.48468898520824,101.58468898520823,99.19696606428825,0,,,-0.567339907745307,1.5
299,99.14696606428825,99.24696606428824,101.93973068269456,0,,,-0.567339907745307,1.5
300,101.88973068269456,101.98973068269456,98.98054852872193,0,,,-0.567339907745307,1.5
301,98.93054852872193,99.03054852872192,96.63121232872061,0,,,-0.567339907745307,1.5
302,96.58121232872061,96.6812123287206,97.4258596503976,0,,,-0.567339907745307,1.5
303,97.3758596503976,97.4758596503976,98.50385353978868,0,,,-0.567339907745307,1.5
304,98.45385353978868,98.55385353978868,99.12670647589489,0,,,-0.567339907745307,1.5
305,99.0767064758949,99.17670647589489,100.68163730857998,0,,,-0.567339907745307,1.5
306,100.63163730857998,100.73163730857998,103.58828234432552,0,,,-0.567339907745307,1.5
307,103.53828234432552,103.63828234432552,101.82144665085279,0,,,-0.567339907745307,1.5
308,101.7714466508528,101.87144665085279,101.57677925839351,0,,,-0.567339907745307,1.5
309,101.52677925839352,101.62677925839351,100.17867585248543,0,,,-0.567339907745307,1.5
310,100.12867585248543,100.22867585248542,99.43612585768277,0,,,-0.567339907745307,1.5
311,99.38612585768277,99.48612585768277,97.39730564952683,0,,,-0.567339907745307,1.5
312,97.34730564952683,97.44730564952683,99.51487388612293,0,,,-0.567339907745307,1.5
313,99.46487388612293,99.56487388612292,100.71296843038952,0,,,-0.567339907745307,1.5
314,100.66296843038953,100.76296843038952,99.8123490705195,0,,,-0.567339907745307,1.5
315,99.7623490705195,99.8623490705195,98.13757896858704,0,,,-0.567339907745307,1.5
316,98.08757896858704,98.18757896858703,98.36045833303987,0,,,-0.567339907745307,1.5
317,98.31045833303988,98.41045833303987,99.2982409705956,0,,,-0.567339907745307,1.5
318,99.2482409705956,99.3482409705956,97.831391772931,0,,,-0.567339907745307,1.5
319,97.781391772931,97.881391772931,98.04180212336108,0,,,-0.567339907745307,1.5
320,97.99180212336108,98.09180212336108,95.80063716423462,0,,,-0.567339907745307,1.5
321,95.75063716423462,95.85063716423461,96.46356141980179,0,,,-0.567339907745307,1.5
322,96.4135614198018,96.51356141980179,96.58257595604658,0,,,-0.567339907745307,1.5
323,96.53257595604659,96.63257595604658,96.89956727768093,0,,,-0.567339907745307,1.5
324,96.84956727768093,96.94956727768093,96.88134059484848,0,,,-0.567339907745307,1.5
325,96.83134059484848,96.93134059484848,97.92760560746441,0,,,-0.567339907745307,1.5
326,97.87760560746442,97.97760560746441,98.59080380474246,0,,,-0.567339907745307,1.5
327,98.54080380474247,98.64080380474246,101.09136907820941,0,,,-0.567339907745307,1.5
328,101.04136907820941,101.14136907820941,97.78087750960583,0,,,-0.567339907745307,1.5
329,97.73087750960583,97.83087750960583,98.01705678425591,0,,,-0.567339907745307,0.5
330,97.96705678425592,98.06705678425591,98.52830375494105,0,,,-0.567339907745307,0.5
331,98.47830375494105,98.57830375494105,97.53728962259399,0,,,-0.567339907745307,0.5
332,97.48728962259399,97.58728962259399,97.32971669531088,0,,,-0.567339907745307,0.5
333,97.27971669531088,97.37971669531088,96.4210297830511,0,,,-0.567339907745307,0.5
334,96.3710297830511,96.4710297830511,95.35962403890628,0,,,-0.567339907745307,0.5
335,95.30962403890628,95.40962403890627,95.4178811308642,0,,,-0.567339907745307,0.5
336,95.3678811308642,95.4678811308642,95.8489640846888,0,,,-0.567339907745307,0.5
337,95.7989640846888,95.8989640846888,96.24453806526567,0,,,-0.567339907745307,0.5
338,96.19453806526568,96.29453806526567,96.15193407995852,0,,,-0.567339907745307,0.5
339,96.10193407995853,96.20193407995852,96.8280705124231,0,,,-0.567339907745307,0.5
340,96.7780705124231,96.8780705124231,97.35768143829169,0,,,-0.567339907745307,0.5
341,97.3076814382917,97.40768143829169,97.62484508347575,0,,,-0.567339907745307,0.5
342,97.57484508347575,97.67484508347574,98.07254683451855,0,,,-0.567339907745307,0.5
343,98.02254683451855,98.12254683451854,98.38281769191619,0,,,-0.567339907745307,0.5
344,98.33281769191619,98.43281769191618,99.61859901836542,0,,,-0.567339907745307,0.5
345,99.56859901836542,99.66859901836541,99.58309649166648,0,,,-0.567339907745307,0.5
346,99.53309649166648,99.63309649166648,99.78025526904175,0,,,-0.567339907745307,0.5
347,99.73025526904175,99.83025526904174,99.53768986537554,0,,,-0.567339907745307,0.5
348,99.48768986537554,99.58768986537554,100.01896109264405,0,,,-0.567339907745307,0.5
349,99.96896109264405,100.06896109264405,100.20648693085953,0,,,-0.567339907745307,0.5
350,100.15648693085953,100.25648693085952,100.67595784719158,0,,,-0.567339907745307,0.5
351,100.62595784719159,100.72595784719158,99.83952433126572,0,,,-0.567339907745307,0.5
352,99.78952433126572,99.88952433126572,99.93617879817687,0,,,-0.567339907745307,0.5
353,99.88617879817687,99.98617879817687,98.50584238137665,0,,,-0.567339907745307,0.5
354,98.45584238137666,98.55584238137665,98.62764179142398,0,,,-0.567339907745307,0.5
355,98.57764179142399,98.67764179142398,98.23834796320456,0,,,-0.567339907745307,0.5
356,98.18834796320456,98.28834796320456,98.55753680954965,0,,,-0.567339907745307,0.5
357,98.50753680954965,98.60753680954964,98.53841004774704,0,,,-0.567339907745307,0.5
